,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,temp
3485,0,0,1,1,1,21
3486,1,0,1,0,1,19
3487,0,0,0,0,0,19
3488,0,0,0,0,0,7
3489,0,0,0,1,1,9
3490,1,1,1,1,0,20
3491,1,1,0,0,0,0
3492,0,1,0,1,0,0
3493,1,0,1,1,1,13
3494,1,0,0,1,1,1
3495,1,0,1,1,0,7
3496,1,1,1,0,1,16
3497,0,0,1,0,1,10
3498,0,1,0,1,1,14
3499,0,1,0,0,1,11
3500,1,1,1,1,0,22
3501,1,0,1,0,0,23
3502,0,0,1,1,0,5
3503,1,1,0,0,0,20
3504,0,1,1,1,0,4
3505,0,0,1,1,0,1
3506,0,1,1,0,1,14
3507,1,1,1,1,0,21
3508,1,1,1,1,1,15
3509,1,1,0,0,1,12
3510,1,0,1,1,1,5
3511,0,1,1,0,0,7
3512,1,0,0,0,0,23
3513,0,1,0,1,0,23
3514,1,0,1,0,1,23
3515,0,0,1,1,0,6
3516,0,0,0,0,1,24
3517,0,0,0,0,0,7
3518,0,0,1,1,0,0
3519,1,1,0,0,0,2
3520,0,1,1,0,0,11
3521,0,1,1,1,0,0
3522,0,0,0,0,0,16
3523,0,0,0,0,1,11
3524,1,0,0,1,1,0
3525,0,1,1,0,0,10
3526,1,1,1,1,0,24
3527,1,0,0,0,1,13
3528,0,1,0,1,0,1
3529,0,1,0,1,1,9
3530,0,0,1,1,0,3
3531,0,1,0,0,1,3
3532,0,0,0,0,0,15
3533,0,1,1,1,1,12
3534,0,1,0,1,0,8
3535,1,1,1,1,0,6
3536,0,1,0,1,0,14
3537,1,1,0,0,0,20
3538,1,1,0,0,0,2
3539,0,1,1,1,0,6
3540,1,1,1,1,0,24
3541,0,1,0,0,0,9
3542,0,0,1,0,1,12
3543,0,1,0,1,0,5
3544,0,1,1,0,0,5
3545,1,1,1,1,0,19
3546,1,0,0,0,0,14
3547,1,1,0,0,1,22
3548,0,0,0,0,0,19
3549,0,0,0,0,1,1
3550,0,0,1,0,1,10
3551,1,1,1,0,1,18
3552,0,0,1,0,1,1
3553,0,0,0,1,0,7
3554,0,0,1,0,0,19
3555,0,0,1,1,0,1
3556,1,1,0,1,0,1
3557,0,0,0,0,0,22
3558,0,0,1,1,1,21
3559,1,0,0,0,1,12
3560,1,1,0,0,0,8
3561,1,0,1,0,1,20
3562,0,0,0,0,0,17
3563,1,0,1,1,0,2
3564,1,1,1,0,1,3
3565,0,0,1,1,0,15
3566,0,1,0,0,0,19
3567,1,1,1,1,1,16
3568,0,0,0,0,0,7
3569,1,1,0,0,0,19
3570,0,0,1,0,1,1
3571,0,0,1,0,0,3
3572,0,1,0,1,0,10
3573,0,1,0,0,1,22
3574,0,1,1,1,1,5
3575,0,1,0,0,0,5
3576,0,0,0,0,1,6
3577,0,0,0,1,1,12
3578,0,0,0,0,1,8
3579,1,0,1,0,1,5
3580,1,0,0,0,0,24
3581,0,0,1,0,1,19
3582,0,0,0,0,1,4
3583,1,1,1,1,1,3
3584,0,0,0,1,0,6
3585,0,0,0,1,1,16
3586,1,1,1,0,0,12
3587,0,1,1,0,1,13
3588,0,1,0,0,0,9
3589,0,1,1,1,1,19
3590,0,1,1,0,1,21
3591,1,0,0,0,0,15
3592,1,0,0,0,0,6
3593,0,1,0,1,1,5
3594,1,1,1,0,0,23
3595,1,1,1,1,1,24
3596,1,1,1,1,1,1
3597,0,1,1,0,0,15
3598,0,0,1,1,1,20
3599,0,0,1,0,1,6
3600,1,1,0,1,1,0
3601,1,0,1,0,1,22
3602,1,1,1,0,0,13
3603,0,1,1,0,1,6
3604,1,1,0,1,1,8
3605,1,1,0,1,1,1
3606,1,1,0,0,0,16
3607,1,1,0,1,0,6
3608,1,1,1,1,1,18
3609,1,1,0,1,1,14
3610,1,0,0,1,0,2
3611,1,0,1,0,1,22
3612,1,0,0,0,1,15
3613,1,1,0,0,0,9
3614,1,0,0,1,0,4
3615,0,0,0,1,1,22
3616,0,0,1,1,1,12
3617,0,0,0,1,0,10
3618,0,1,1,1,1,4
3619,0,0,0,1,1,16
3620,0,0,1,1,0,12
3621,0,1,1,0,1,5
3622,1,0,1,0,0,24
3623,0,1,1,1,0,24
3624,1,0,0,0,0,13
3625,0,1,0,0,0,21
3626,0,1,0,1,1,9
3627,0,1,1,1,0,10
3628,0,1,0,1,0,6
3629,0,0,0,1,0,18
3630,1,0,0,1,1,24
3631,0,0,1,0,0,7
3632,0,0,1,0,1,0
3633,0,0,0,1,0,10
3634,1,0,1,1,1,17
3635,1,1,1,0,0,15
3636,1,0,0,1,1,15
3637,1,1,1,0,0,3
3638,0,0,0,1,0,22
3639,1,0,1,1,0,9
3640,0,1,1,0,0,22
3641,0,1,1,1,1,11
3642,0,1,1,1,0,0
3643,1,0,0,0,0,22
3644,0,1,1,1,0,7
3645,0,0,0,0,1,21
3646,1,1,1,0,0,0
3647,1,1,1,0,0,15
3648,1,1,0,0,0,24
3649,1,1,0,0,1,13
3650,1,1,1,0,1,24
3651,0,0,0,1,1,4
3652,1,1,0,1,1,12
3653,0,0,0,0,0,20
3654,0,0,0,1,1,9
3655,0,1,0,1,0,3
3656,1,0,1,1,1,14
3657,1,1,0,0,1,17
3658,0,0,1,1,0,14
3659,0,1,0,0,1,11
3660,1,1,1,1,0,12
3661,1,0,0,1,1,5
3662,1,1,1,0,0,21
3663,0,1,0,1,1,0
3664,0,0,1,1,1,19
3665,1,1,0,1,1,22
3666,0,1,1,1,0,11
3667,0,0,0,1,0,4
3668,0,0,0,1,1,22
3669,1,1,1,1,0,14
3670,0,0,1,1,1,12
3671,0,1,0,0,1,13
3672,0,1,0,1,1,8
3673,1,0,1,1,1,21
3674,0,0,1,0,1,23
3675,0,1,1,1,1,3
3676,1,0,1,1,0,22
3677,1,0,0,1,1,0
3678,1,1,0,0,0,6
3679,0,0,1,0,0,11
3680,1,0,0,1,0,16
3681,0,1,1,1,0,6
3682,0,1,0,0,0,1
3683,0,0,0,1,0,4
3684,1,1,0,1,0,15
3685,0,0,1,1,0,14
3686,0,0,1,0,0,20
3687,0,1,1,0,0,8
3688,1,1,0,0,0,10
3689,0,1,1,1,1,10
3690,1,0,1,0,0,18
3691,0,0,0,0,0,6
3692,1,0,1,0,0,9
3693,0,0,0,1,1,1
3694,0,0,1,1,0,8
3695,0,0,1,1,0,21
3696,0,0,0,1,0,9
3697,0,1,0,1,1,0
3698,1,1,0,1,1,18
3699,0,0,1,0,0,22
3700,1,0,1,1,0,16
3701,1,0,0,1,0,16
3702,0,1,0,0,1,5
3703,0,0,1,1,0,4
3704,0,0,0,1,1,16
3705,0,0,0,1,1,16
3706,0,0,0,0,0,21
3707,0,1,1,0,0,16
3708,0,0,0,0,0,24
3709,0,0,1,1,1,2
3710,1,0,1,0,0,7
3711,0,1,0,1,1,4
3712,0,1,0,1,0,20
3713,0,1,0,1,1,16
3714,1,0,0,1,1,19
3715,0,1,1,1,0,10
3716,1,1,1,0,1,17
3717,0,0,0,1,0,0
3718,0,1,1,1,1,24
3719,0,1,0,1,1,14
3720,0,0,1,1,0,13
3721,1,1,1,0,1,9
3722,0,1,0,0,1,21
3723,0,1,1,1,0,3
3724,1,0,0,0,1,11
3725,1,1,0,0,0,6
3726,0,0,0,0,1,14
3727,0,1,1,0,1,19
3728,1,0,1,0,0,6
3729,1,0,0,0,0,12
3730,0,1,1,1,1,3
3731,0,1,0,0,0,4
3732,1,0,1,0,1,17
3733,1,1,1,0,0,19
3734,0,1,0,0,1,19
3735,0,1,0,0,1,18
3736,0,0,1,1,0,11
3737,1,0,0,1,1,7
3738,0,0,0,1,1,7
3739,0,0,1,1,1,14
3740,0,0,0,1,0,2
3741,0,1,0,1,0,11
3742,0,0,0,1,0,21
3743,0,0,0,1,0,0
3744,0,0,0,0,0,3
3745,1,1,0,0,0,10
3746,0,0,1,0,0,1
3747,1,1,0,1,0,15
3748,1,1,1,0,1,13
3749,1,1,1,1,0,15
3750,0,1,1,1,1,18
3751,0,1,1,0,1,16
3752,1,0,0,0,1,16
3753,1,1,1,1,1,16
3754,0,1,1,0,1,6
3755,1,1,1,0,0,0
3756,0,1,1,1,1,17
3757,0,0,1,1,0,24
3758,0,1,1,0,0,16
3759,1,0,1,1,0,13
3760,1,0,0,1,0,15
3761,0,0,1,0,0,2
3762,1,1,1,1,0,7
3763,0,1,1,1,1,8
3764,1,1,1,0,0,5
3765,0,1,1,1,1,3
3766,0,1,0,0,1,7
3767,1,0,1,1,0,10
3768,1,0,0,1,0,13
3769,0,1,1,1,1,21
3770,0,0,1,0,0,15
3771,0,0,0,0,1,7
3772,1,0,1,1,1,24
3773,1,1,0,1,1,0
3774,1,1,0,0,1,11
3775,0,0,1,1,1,13
3776,1,1,0,1,1,10
3777,1,0,0,1,1,6
3778,1,1,1,1,0,8
3779,1,0,0,0,1,2
3780,1,1,0,1,0,13
3781,0,0,1,1,1,16
3782,0,0,1,0,0,16
3783,1,0,0,0,1,18
3784,1,1,1,1,1,12
3785,1,0,0,0,0,0
3786,0,1,1,0,1,0
3787,1,0,0,1,0,10
3788,0,0,0,1,0,9
3789,1,1,0,1,1,10
3790,0,1,0,0,0,12
3791,1,0,1,0,1,14
3792,0,0,0,0,0,8
3793,0,1,1,1,1,2
3794,0,0,0,1,1,4
3795,0,0,1,1,0,11
3796,0,0,1,0,0,4
3797,0,0,0,1,0,14
3798,1,1,1,1,0,23
3799,1,1,1,0,1,16
3800,0,0,0,1,0,19
3801,0,0,0,0,0,5
3802,0,1,0,1,0,20
3803,0,1,0,1,1,16
3804,0,0,1,1,0,14
3805,1,1,1,0,1,24
3806,1,1,1,0,0,18
3807,0,1,1,0,0,9
3808,1,0,1,0,1,21
3809,0,1,0,1,1,1
3810,0,0,1,0,1,23
3811,1,1,0,0,1,16
3812,0,0,1,0,0,12
3813,1,0,0,0,1,4
3814,1,0,1,1,0,18
3815,0,0,1,1,1,7
3816,1,1,1,1,1,17
3817,0,0,1,0,1,6
3818,0,1,0,1,0,14
3819,1,1,1,0,1,16
3820,1,0,0,0,0,13
3821,1,0,1,1,1,17
3822,1,1,0,0,0,5
3823,1,0,0,1,0,5
3824,1,0,1,0,1,3
3825,1,1,1,1,1,0
3826,0,1,0,1,1,20
3827,0,1,0,1,1,0
3828,0,1,0,0,0,7
3829,1,1,0,1,0,13
3830,1,0,1,1,0,24
3831,1,0,1,1,1,22
3832,1,0,0,1,1,0
3833,0,1,0,0,0,18
3834,1,1,0,0,1,20
3835,1,1,0,1,1,20
3836,0,0,1,0,1,1
3837,1,1,1,1,0,18
3838,0,0,0,1,1,9
3839,1,1,1,1,0,4
3840,0,1,1,0,1,1
3841,1,1,1,1,0,17
3842,0,0,0,0,0,0
3843,0,1,1,1,0,14
3844,0,1,0,1,0,10
3845,0,0,1,1,1,18
3846,0,0,0,0,1,19
3847,1,1,0,1,1,11
3848,1,0,0,1,1,4
3849,0,0,0,1,0,24
3850,1,1,1,1,1,5
3851,1,0,0,1,1,15
3852,1,1,0,1,0,20
3853,1,1,1,0,0,13
3854,0,1,1,1,1,0
3855,1,0,0,1,1,9
3856,0,0,1,0,0,17
3857,1,0,0,1,0,0
3858,1,1,0,1,1,24
3859,1,1,0,0,1,7
3860,1,1,0,0,1,6
3861,0,0,0,0,0,17
3862,1,0,1,0,1,19
3863,1,0,1,0,1,5
3864,1,1,1,1,1,17
3865,1,0,0,0,1,0
3866,1,0,0,1,1,10
3867,1,1,1,1,0,0
3868,0,0,0,0,0,2
3869,1,0,0,0,1,18
3870,0,0,0,1,0,3
3871,1,0,0,1,1,11
3872,1,1,1,0,0,8
3873,1,1,0,1,1,13
3874,0,0,0,1,1,21
3875,1,1,0,0,1,10
3876,0,0,1,1,1,5
3877,0,0,1,1,0,20
3878,1,1,1,0,1,3
3879,0,1,1,1,1,10
3880,0,0,1,0,1,4
3881,0,1,1,0,1,11
3882,0,0,1,0,0,13
3883,1,0,0,1,0,12
3884,0,0,1,0,1,19
3885,0,1,0,0,0,15
3886,1,0,1,0,1,22
3887,0,1,0,1,1,20
3888,0,0,1,1,1,21
3889,0,0,0,0,0,4
3890,0,1,1,1,1,10
3891,0,1,0,1,1,8
3892,1,0,0,1,0,22
3893,0,1,1,1,1,4
3894,0,1,0,1,0,11
3895,1,0,1,1,1,22
3896,1,0,0,0,0,4
3897,0,1,1,1,1,22
3898,0,0,1,0,0,13
3899,0,0,0,0,0,3
3900,1,0,1,1,1,16
3901,0,1,1,0,1,8
3902,0,1,0,1,0,14
3903,1,0,0,0,1,4
3904,0,1,1,0,1,1
3905,1,1,1,0,0,7
3906,0,0,1,1,0,16
3907,0,1,0,0,1,8
3908,1,1,1,1,1,8
3909,0,0,1,1,0,1
3910,0,0,1,0,1,3
3911,1,0,0,0,1,14
3912,1,1,1,0,0,6
3913,1,1,1,0,0,8
3914,0,1,1,1,0,0
3915,1,0,1,1,1,14
3916,0,0,0,0,0,8
3917,0,1,0,0,1,4
3918,0,1,1,0,1,12
3919,0,0,0,0,0,19
3920,0,1,0,1,1,9
3921,1,0,0,1,0,14
3922,0,0,0,1,1,24
3923,1,0,1,1,1,17
3924,0,1,0,1,1,7
3925,0,1,0,1,1,19
3926,0,0,1,0,1,8
3927,1,1,1,1,0,20
3928,1,0,0,0,0,20
3929,1,0,0,0,0,13
3930,0,0,0,1,0,10
3931,0,1,1,0,0,10
3932,0,0,0,1,1,14
3933,0,0,0,0,0,3
3934,0,1,1,0,1,14
3935,0,0,1,1,0,21
3936,1,1,0,0,1,3
3937,0,1,0,1,1,6
3938,0,0,1,0,0,3
3939,0,0,1,1,1,21
3940,0,0,1,1,0,20
3941,1,0,0,0,1,19
3942,0,0,1,1,1,11
3943,1,1,0,1,1,16
3944,0,1,0,0,1,24
3945,0,1,1,1,0,12
3946,0,1,1,0,1,19
3947,1,0,1,0,1,1
3948,0,0,1,0,1,6
3949,1,0,0,1,0,18
3950,0,0,1,0,0,15
3951,0,0,1,0,1,5
3952,0,0,0,1,0,23
3953,0,0,0,0,1,21
3954,0,0,0,1,1,22
3955,1,1,1,0,1,16
3956,1,1,0,1,0,8
3957,0,1,0,1,1,3
3958,1,1,1,0,0,19
3959,0,0,0,0,1,3
3960,1,1,0,0,1,0
3961,1,0,0,1,1,9
3962,0,1,1,0,1,22
3963,1,0,0,0,0,1
3964,0,0,1,1,1,3
3965,0,0,0,0,1,6
3966,0,0,0,1,0,11
3967,0,1,1,1,1,1
3968,1,0,1,0,0,8
3969,1,1,1,0,1,23
3970,1,0,0,0,1,2
3971,0,1,0,1,0,11
3972,0,1,0,0,0,24
3973,0,1,0,1,0,14
3974,0,1,0,1,1,17
3975,1,1,1,1,0,15
3976,0,0,1,1,0,3
3977,0,0,1,0,0,3
3978,0,0,1,1,1,6
3979,0,1,1,0,1,16
3980,1,1,0,0,1,19
3981,0,0,1,0,0,23
3982,1,0,1,0,1,10
3983,0,1,0,0,1,12
3984,1,0,1,1,1,17
3985,1,1,1,0,0,4
3986,0,0,1,0,1,0
3987,0,1,1,0,1,6
3988,0,0,1,1,1,24
3989,1,0,1,1,1,6
3990,0,1,0,0,1,3
3991,0,0,0,0,0,2
3992,0,1,0,1,1,15
3993,1,0,0,1,1,8
3994,1,0,1,0,0,22
3995,0,0,1,1,1,10
3996,0,0,1,1,0,4
3997,0,0,1,1,1,0
3998,1,1,0,1,0,20
3999,1,0,0,0,1,20
4000,1,1,1,1,1,8
4001,0,1,1,1,0,8
4002,1,0,1,1,1,10
4003,0,0,1,0,0,5
4004,0,0,1,1,1,4
4005,1,0,1,0,0,23
4006,0,0,1,0,0,0
4007,1,0,1,1,1,14
4008,0,1,1,1,0,13
4009,1,0,0,0,1,21
4010,1,0,0,1,0,20
4011,1,0,0,0,0,5
4012,0,0,0,1,0,6
4013,1,0,0,1,1,16
4014,1,1,1,0,1,2
4015,1,1,0,1,1,10
4016,0,1,1,0,0,9
4017,0,0,0,1,1,13
4018,1,1,0,0,0,19
4019,1,0,0,1,0,0
4020,0,0,0,1,0,3
4021,1,0,1,1,0,22
4022,1,1,1,1,0,12
4023,1,1,0,1,1,3
4024,0,0,1,1,0,13
4025,1,1,1,1,1,24
4026,1,1,0,1,1,16
4027,1,0,0,0,0,14
4028,0,1,1,0,1,8
4029,1,0,1,1,1,12
4030,0,0,0,0,1,14
4031,0,0,0,0,0,21
4032,1,0,0,0,0,22
4033,0,0,1,1,0,0
4034,1,0,0,1,1,0
4035,1,1,0,1,0,8
4036,0,1,0,0,1,15
4037,0,0,0,1,0,14
4038,0,1,0,0,0,6
4039,1,1,1,1,1,20
4040,0,1,0,1,1,14
4041,0,0,0,0,1,15
4042,1,1,1,1,1,12
4043,0,1,0,1,0,8
4044,0,0,0,1,1,7
4045,1,1,0,1,0,16
4046,0,1,0,1,1,12
4047,0,1,0,0,1,1
4048,0,0,0,1,0,6
4049,1,0,0,0,0,1
4050,0,0,0,1,1,6
4051,0,0,1,0,1,0
4052,0,0,0,0,0,20
4053,0,0,0,0,0,3
4054,0,0,0,0,1,6
4055,1,1,1,1,1,8
4056,1,0,0,1,0,12
4057,0,1,1,1,0,6
4058,1,1,0,0,0,1
4059,0,1,1,1,0,11
4060,0,0,0,0,1,16
4061,0,1,0,1,1,1
4062,1,0,1,0,1,15
4063,1,1,1,0,1,9
4064,0,0,1,1,1,5
4065,0,0,1,1,0,4
4066,1,1,1,1,0,0
4067,1,1,0,1,0,17
4068,1,0,0,1,0,9
4069,1,0,1,1,0,24
4070,0,0,1,0,1,17
4071,0,0,1,0,1,8
4072,0,0,1,0,1,23
4073,0,0,1,0,1,23
4074,0,0,1,0,0,11
4075,1,1,1,0,1,4
4076,0,1,0,1,0,10
4077,0,1,1,1,0,20
4078,1,1,1,0,1,1
4079,0,0,1,0,0,11
4080,1,0,1,1,1,4
4081,0,0,1,1,1,12
4082,0,1,0,0,1,4
4083,0,1,1,0,1,15
4084,0,0,0,0,0,20
4085,1,0,0,0,1,17
4086,0,1,0,1,1,24
4087,0,1,0,0,1,2
4088,0,1,0,0,0,23
4089,0,0,0,0,0,21
4090,1,1,0,1,1,2
4091,0,1,1,1,0,16
4092,0,1,0,0,1,24
4093,1,0,1,1,0,24
4094,0,1,0,0,0,8
4095,0,1,1,1,1,10
4096,0,0,1,0,1,6
4097,1,0,1,0,0,18
4098,1,1,0,0,0,17
4099,0,1,0,1,0,1
4100,0,0,0,1,0,2
4101,1,0,0,1,0,0
4102,1,1,0,1,1,14
4103,1,1,1,1,1,1
4104,1,1,0,0,1,6
4105,0,1,0,1,0,14
4106,1,0,0,1,0,22
4107,0,0,1,1,0,3
4108,1,1,1,0,1,13
4109,1,0,1,1,1,23
4110,1,1,1,1,0,21
4111,0,0,0,1,0,2
4112,0,1,1,0,1,24
4113,1,0,1,0,1,2
4114,0,1,1,0,0,15
4115,0,1,1,0,0,4
4116,1,1,0,0,0,12
4117,0,1,0,1,0,8
4118,0,0,0,0,1,1
4119,0,0,0,1,1,8
4120,1,0,0,1,1,18
4121,1,1,0,1,1,15
4122,1,1,0,1,0,18
4123,1,0,0,0,0,4
4124,0,0,1,1,1,16
4125,0,1,1,1,1,3
4126,1,0,1,1,0,20
4127,1,1,1,0,0,2
4128,0,1,0,1,1,8
4129,0,1,1,1,0,6
4130,0,0,1,1,0,15
4131,1,1,0,1,0,19
4132,1,1,1,1,1,12
4133,0,0,1,1,1,8
4134,1,0,0,1,0,13
4135,0,1,1,0,0,19
4136,1,1,0,1,1,11
4137,0,0,1,1,0,22
4138,1,1,0,0,1,19
4139,0,1,0,1,1,8
4140,0,1,0,0,0,8
4141,1,1,0,0,0,22
4142,0,0,1,1,0,24
4143,1,0,1,1,0,8
4144,1,1,1,1,0,22
4145,1,0,1,0,0,8
4146,1,0,0,0,0,3
4147,0,0,0,1,0,6
4148,1,1,0,0,1,17
4149,1,0,1,0,0,22
4150,0,0,0,1,0,16
4151,1,1,1,0,1,1
4152,0,1,0,1,1,1
4153,0,1,0,0,0,17
4154,0,0,1,0,1,5
4155,0,0,1,1,1,12
4156,1,0,0,0,0,7
4157,1,0,0,0,0,24
4158,1,1,1,0,0,8
4159,1,0,1,0,0,8
4160,1,1,1,1,1,3
4161,1,0,1,0,1,14
4162,1,0,0,0,1,3
4163,0,0,1,0,0,12
4164,0,1,0,0,0,18
4165,1,1,0,1,1,9
4166,1,0,1,0,1,2
4167,1,1,0,0,0,13
4168,0,0,0,1,0,23
4169,1,0,1,0,1,24
4170,1,0,1,1,0,13
4171,1,0,0,1,0,6
4172,0,1,0,0,1,19
4173,0,0,0,0,1,4
4174,0,1,1,0,0,19
4175,1,0,1,0,1,16
4176,0,1,1,0,0,10
4177,1,0,0,1,0,10
4178,0,0,1,0,0,10
4179,1,0,1,1,1,7
4180,1,0,0,1,0,11
4181,0,0,1,0,1,0
4182,0,1,1,1,0,14
4183,0,1,1,1,0,4
4184,0,0,1,1,0,24
4185,1,0,0,0,0,2
4186,0,0,1,1,1,13
4187,0,1,1,1,0,17
4188,0,1,0,1,1,16
4189,1,1,1,1,0,8
4190,1,0,0,1,0,8
4191,0,1,1,1,1,6
4192,0,1,1,1,0,8
4193,1,1,0,0,1,15
4194,1,0,0,1,0,2
4195,1,0,0,0,0,0
4196,0,1,0,1,0,24
4197,1,0,0,0,0,11
4198,0,1,0,1,1,3
4199,0,0,0,1,1,20
4200,0,1,1,0,1,9
4201,1,0,1,1,0,7
4202,1,0,0,0,1,20
4203,1,1,1,0,0,21
4204,0,0,0,1,0,1
4205,0,1,1,1,0,11
4206,1,1,0,0,0,5
4207,0,0,0,1,1,18
4208,1,0,0,1,1,8
4209,1,1,0,0,0,2
4210,1,1,1,0,0,20
4211,0,1,0,1,0,24
4212,1,0,0,1,0,2
4213,0,1,0,0,0,13
4214,0,0,1,1,0,2
4215,0,1,1,1,1,22
4216,1,1,1,0,0,1
4217,1,1,0,0,1,2
4218,0,1,0,1,1,24
4219,0,0,1,0,1,17
4220,0,1,0,0,0,21
4221,0,1,1,0,1,10
4222,1,1,0,1,1,7
4223,1,0,0,1,1,1
4224,0,1,0,0,0,0
4225,0,0,1,1,0,0
4226,0,0,1,0,0,4
4227,0,0,1,0,0,11
4228,0,1,0,1,1,21
4229,0,0,0,1,1,23
4230,0,1,1,1,0,24
4231,1,0,0,0,1,3
4232,0,1,1,0,0,11
4233,0,1,1,1,0,16
4234,0,1,1,1,1,23
4235,0,0,0,0,0,13
4236,1,0,1,0,1,15
4237,1,0,1,0,1,13
4238,0,1,0,0,0,16
4239,0,1,0,0,0,4
4240,0,1,1,1,1,7
4241,0,1,1,0,1,24
4242,1,1,0,1,0,24
4243,1,1,0,0,1,6
4244,1,0,0,0,1,23
4245,0,1,1,0,0,15
4246,0,1,0,0,1,12
4247,1,1,1,0,1,10
4248,0,0,0,1,1,23
4249,1,1,1,0,0,17
4250,1,1,1,0,1,1
4251,1,0,0,1,1,4
4252,1,1,1,1,0,17
4253,0,0,0,0,0,18
4254,1,0,0,0,1,12
4255,0,0,0,0,0,24
4256,0,0,1,1,1,22
4257,0,0,1,0,1,1
4258,0,1,1,0,1,2
4259,0,0,1,1,1,24
4260,1,1,1,0,0,13
4261,1,1,1,1,0,13
4262,1,0,0,1,0,8
4263,0,0,1,0,1,2
4264,0,0,1,1,1,23
4265,1,0,0,1,0,9
4266,1,0,0,1,1,4
4267,0,0,0,1,1,12
4268,1,1,0,1,0,4
4269,0,0,1,1,0,16
4270,1,0,1,0,1,16
4271,0,1,1,0,0,1
4272,0,0,0,1,1,5
4273,0,0,1,1,0,12
4274,1,0,1,1,1,0
4275,0,1,0,0,0,22
4276,1,1,1,0,0,16
4277,1,1,0,1,1,4
4278,0,0,0,1,1,9
4279,1,1,0,1,0,20
4280,0,1,0,1,1,22
4281,0,0,0,0,1,16
4282,1,1,0,1,1,4
4283,1,0,1,1,0,4
4284,1,1,0,0,1,2
4285,0,0,1,1,0,19
4286,1,0,1,1,0,8
4287,1,0,0,1,0,7
4288,0,1,1,0,1,3
4289,0,1,0,0,0,3
4290,1,0,0,0,1,6
4291,1,0,0,0,1,15
4292,0,0,1,0,0,11
4293,0,1,1,1,0,23
4294,0,1,1,0,1,13
4295,0,0,1,1,0,14
4296,0,0,0,0,0,12
4297,1,0,0,1,1,4
4298,0,1,0,1,0,22
4299,0,1,1,0,0,4
4300,1,1,1,0,1,10
4301,1,0,0,1,1,6
4302,0,1,0,0,0,18
4303,0,0,1,0,0,4
4304,0,1,0,0,0,18
4305,0,1,1,1,0,0
4306,0,1,0,1,0,12
4307,0,0,1,1,0,0
4308,1,0,1,0,1,12
4309,1,0,0,1,1,13
4310,0,1,0,1,1,15
4311,0,0,1,0,0,11
4312,1,1,1,0,0,16
4313,0,1,1,1,0,2
4314,1,1,1,1,0,18
4315,0,0,1,0,1,20
4316,1,1,1,1,1,10
4317,0,0,0,1,0,15
4318,1,0,1,1,1,24
4319,0,1,1,0,1,18
4320,0,0,0,1,0,19
4321,0,0,1,1,0,11
4322,0,0,1,1,1,5
4323,1,0,1,1,0,10
4324,1,1,1,1,1,6
4325,1,0,1,0,1,1
4326,1,0,1,0,0,9
4327,0,1,0,1,1,13
4328,0,1,1,1,1,8
4329,0,0,0,0,1,0
4330,1,1,0,1,0,2
4331,0,1,1,0,0,21
4332,1,1,0,1,0,20
4333,0,1,0,1,1,15
4334,1,1,1,1,1,18
4335,1,0,1,0,0,7
4336,1,0,1,0,1,20
4337,1,0,0,0,1,13
4338,0,1,1,0,1,19
4339,1,0,1,1,1,5
4340,1,1,1,1,1,4
4341,1,0,0,1,0,8
4342,1,1,0,0,0,14
4343,0,1,1,0,1,18
4344,0,1,1,1,0,16
4345,1,1,0,1,0,2
4346,1,1,0,0,1,13
4347,0,0,1,1,1,7
4348,0,1,1,1,0,20
4349,0,1,1,0,0,7
4350,1,1,1,1,0,22
4351,1,1,0,0,1,23
4352,1,1,1,0,0,1
4353,1,1,1,1,1,14
4354,1,1,1,1,1,4
4355,0,1,1,0,1,11
4356,0,1,0,1,1,8
4357,1,1,1,1,1,13
4358,0,1,0,0,0,2
4359,1,1,1,1,1,15
4360,0,0,1,0,0,16
4361,1,1,0,0,1,12
4362,1,0,1,0,0,18
4363,0,1,0,0,0,12
4364,1,0,1,0,0,22
4365,0,0,0,0,1,4
4366,1,1,0,1,0,5
4367,0,1,1,1,1,15
4368,1,0,0,0,1,13
4369,1,1,0,1,0,2
4370,0,0,0,1,0,19
4371,0,0,0,0,1,4
4372,0,0,1,0,1,4
4373,1,0,0,0,0,5
4374,1,0,1,1,0,8
4375,1,0,0,1,1,19
4376,0,0,0,1,0,18
4377,1,1,1,0,1,8
4378,0,0,1,0,1,13
4379,0,0,0,1,1,11
4380,1,0,1,0,0,20
4381,1,1,0,1,1,7
4382,1,1,1,0,0,1
4383,0,1,0,0,1,14
4384,1,1,0,0,0,13
4385,0,1,1,0,0,12
4386,1,1,1,1,0,10
4387,1,0,1,0,1,6
4388,1,0,0,1,0,4
4389,0,0,1,1,1,18
4390,0,0,0,0,1,16
4391,1,0,0,0,1,24
4392,0,1,1,0,0,17
4393,1,1,1,1,1,3
4394,0,1,0,0,0,3
4395,1,1,1,0,1,10
4396,0,1,1,0,1,14
4397,1,0,1,1,0,11
4398,1,0,1,1,1,11
4399,1,1,1,1,1,3
4400,1,1,0,1,0,4
4401,0,1,1,1,1,11
4402,0,0,1,1,0,21
4403,1,0,1,0,1,2
4404,1,0,0,1,0,8
4405,0,0,1,0,1,17
4406,1,0,0,1,1,18
4407,0,1,0,0,1,10
4408,1,0,1,0,0,5
4409,1,0,1,1,0,20
4410,1,0,0,0,0,15
4411,1,0,0,0,0,7
4412,0,0,1,1,0,8
4413,0,1,0,0,1,18
4414,0,0,0,1,1,21
4415,1,0,0,1,1,7
